Source;ValidFrom;Target;ValidTo;Label
AF;9;AI;15;Edge 513
AC;26;AB;41;Edge 514
AA;12;AG;18;Edge 515
AI;0;AG;23;Edge 516
AB;8;AE;34;Edge 517
AI;3;AA;49;Edge 518
AD;13;AD;28;Edge 519
AJ;8;AD;29;Edge 520
AA;8;AD;42;Edge 521
AA;32;AC;37;Edge 522
AD;3;AI;19;Edge 523
AA;21;AF;26;Edge 524
AI;17;AC;34;Edge 525
AD;19;AH;20;Edge 526
AC;24;AA;45;Edge 527
AH;23;AJ;32;Edge 528
AJ;2;AD;29;Edge 529
AE;41;AE;45;Edge 530
AF;12;AC;29;Edge 531
AI;31;AD;49;Edge 532
AD;2;AD;23;Edge 533
AI;28;AI;42;Edge 534
AI;21;AJ;44;Edge 535
AI;35;AJ;44;Edge 536
AE;38;AH;42;Edge 537
AF;12;AC;38;Edge 538
AD;6;AA;22;Edge 539
AE;15;AH;39;Edge 540
AF;34;AD;41;Edge 541
AF;16;AD;31;Edge 542
AB;4;AC;30;Edge 543
AH;0;AJ;46;Edge 544
AD;3;AA;35;Edge 545
AE;13;AF;22;Edge 546
AI;10;AF;36;Edge 547
AJ;1;AJ;22;Edge 548
AE;29;AC;47;Edge 549
AC;8;AB;26;Edge 550
AI;20;AC;33;Edge 551
AI;25;AC;31;Edge 552
AJ;38;AF;48;Edge 553
AB;30;AG;49;Edge 554
AB;0;AA;13;Edge 555
AF;2;AH;23;Edge 556
AJ;14;AJ;29;Edge 557
AJ;1;AI;41;Edge 558
AF;32;AF;42;Edge 559
AB;11;AG;22;Edge 560
AJ;2;AA;16;Edge 561
AE;1;AC;13;Edge 562
AH;4;AG;12;Edge 563
AE;0;AE;44;Edge 564
AJ;17;AF;43;Edge 565
AG;30;AB;33;Edge 566
AC;30;AG;35;Edge 567
AH;3;AG;46;Edge 568
AC;2;AJ;11;Edge 569
AI;29;AG;34;Edge 570
AD;29;AI;33;Edge 571
AA;1;AG;34;Edge 572
AH;3;AC;10;Edge 573
AD;28;AE;38;Edge 574
AH;39;AJ;47;Edge 575
AB;9;AC;20;Edge 576
AC;33;AH;40;Edge 577
AI;13;AI;41;Edge 578
AH;29;AJ;37;Edge 579
AD;29;AC;32;Edge 580
AD;19;AF;23;Edge 581
AH;22;AD;29;Edge 582
AF;38;AF;39;Edge 583
AI;21;AE;42;Edge 584
AE;6;AC;33;Edge 585
AE;32;AA;36;Edge 586
AB;31;AE;40;Edge 587
AC;9;AD;42;Edge 588
AF;15;AI;31;Edge 589
AG;6;AJ;36;Edge 590
AC;10;AA;11;Edge 591
AI;6;AI;32;Edge 592
AC;9;AI;24;Edge 593
AA;2;AB;42;Edge 594
AC;6;AC;25;Edge 595
AD;21;AI;47;Edge 596
AE;5;AA;31;Edge 597
AE;4;AD;21;Edge 598
AJ;5;AH;22;Edge 599
AH;33;AB;43;Edge 600
AA;5;AA;33;Edge 601
AI;0;AH;28;Edge 602
AJ;10;AF;44;Edge 603
AG;30;AH;48;Edge 604
AC;11;AC;13;Edge 605
AE;7;AD;27;Edge 606
AJ;1;AF;44;Edge 607
AC;13;AG;16;Edge 608
AG;19;AA;28;Edge 609
AG;0;AA;34;Edge 610
AF;17;AG;25;Edge 611
AF;20;AG;49;Edge 612
AI;0;AE;7;Edge 613
AA;29;AC;44;Edge 614
AG;17;AC;39;Edge 615
AC;5;AE;28;Edge 616
AJ;19;AH;26;Edge 617
AG;0;AC;29;Edge 618
AH;20;AC;31;Edge 619
AB;9;AI;48;Edge 620
AD;26;AE;29;Edge 621
AF;21;AE;44;Edge 622
AH;43;AG;49;Edge 623
AI;18;AC;19;Edge 624
AD;18;AC;33;Edge 625
AE;6;AA;47;Edge 626
AF;0;AA;11;Edge 627
AG;12;AG;29;Edge 628
AI;31;AB;33;Edge 629
AD;39;AE;43;Edge 630
AA;2;AJ;20;Edge 631
AA;19;AB;46;Edge 632
AG;40;AD;47;Edge 633
AH;4;AE;40;Edge 634
AC;8;AB;23;Edge 635
AB;30;AI;31;Edge 636
AG;15;AI;31;Edge 637
AH;11;AF;27;Edge 638
AH;1;AF;19;Edge 639
AE;8;AH;43;Edge 640
AB;16;AE;40;Edge 641
AB;14;AB;24;Edge 642
AB;5;AF;10;Edge 643
AH;9;AC;36;Edge 644
AB;15;AE;45;Edge 645
AA;24;AD;36;Edge 646
AA;3;AA;29;Edge 647
AH;0;AB;20;Edge 648
AB;13;AD;28;Edge 649
AF;25;AI;46;Edge 650
AG;5;AE;40;Edge 651
AG;14;AD;39;Edge 652
AA;4;AC;22;Edge 653
AB;0;AD;13;Edge 654
AE;39;AE;42;Edge 655
AD;38;AF;48;Edge 656
AB;26;AH;49;Edge 657
AC;22;AF;43;Edge 658
AB;16;AI;24;Edge 659
AA;23;AI;33;Edge 660
AA;6;AJ;37;Edge 661
AH;9;AE;11;Edge 662
AI;0;AH;1;Edge 663
AH;19;AE;31;Edge 664
AG;46;AD;48;Edge 665
AD;17;AG;32;Edge 666
AA;16;AH;29;Edge 667
AA;13;AI;38;Edge 668
AC;5;AE;38;Edge 669
AH;9;AF;30;Edge 670
AH;1;AA;9;Edge 671
AF;8;AA;17;Edge 672
AC;31;AH;45;Edge 673
AB;20;AB;49;Edge 674
AC;4;AA;44;Edge 675
AJ;7;AH;14;Edge 676
AH;37;AA;41;Edge 677
AA;9;AJ;17;Edge 678
AI;4;AH;15;Edge 679
AB;11;AE;14;Edge 680
AB;9;AG;29;Edge 681
AC;13;AB;26;Edge 682
AA;3;AB;48;Edge 683
AC;4;AA;26;Edge 684
AG;32;AH;46;Edge 685
AD;1;AE;11;Edge 686
AI;14;AD;48;Edge 687
AI;22;AA;33;Edge 688
AA;1;AI;44;Edge 689
AH;35;AH;42;Edge 690
AJ;30;AA;40;Edge 691
AA;9;AA;26;Edge 692
AD;4;AD;28;Edge 693
AI;17;AE;25;Edge 694
AE;0;AJ;5;Edge 695
AD;7;AC;41;Edge 696
AB;25;AI;34;Edge 697
AF;4;AH;8;Edge 698
AH;9;AH;48;Edge 699
AJ;36;AJ;41;Edge 700
AE;12;AJ;27;Edge 701
AI;10;AI;40;Edge 702
AE;11;AH;23;Edge 703
AF;27;AC;28;Edge 704
AD;22;AF;28;Edge 705
AG;28;AF;39;Edge 706
AG;20;AB;28;Edge 707
AD;2;AE;40;Edge 708
AD;2;AB;39;Edge 709
AE;0;AC;1;Edge 710
AA;28;AI;40;Edge 711
AD;6;AC;26;Edge 712
AI;15;AH;29;Edge 713
AJ;8;AA;9;Edge 714
AB;15;AI;25;Edge 715
AJ;7;AA;45;Edge 716
AH;32;AF;43;Edge 717
AA;12;AC;49;Edge 718
AA;40;AH;49;Edge 719
AA;1;AA;33;Edge 720
AE;4;AI;29;Edge 721
AI;25;AF;45;Edge 722
AF;11;AF;20;Edge 723
AA;3;AJ;24;Edge 724
AE;3;AD;48;Edge 725
AE;11;AH;33;Edge 726
AB;25;AC;33;Edge 727
AH;13;AB;28;Edge 728
AF;32;AB;42;Edge 729
AC;2;AC;22;Edge 730
AD;19;AE;31;Edge 731
AA;28;AD;46;Edge 732
AG;26;AJ;33;Edge 733
AI;9;AD;20;Edge 734
AG;18;AD;31;Edge 735
AB;22;AC;46;Edge 736
AB;14;AB;18;Edge 737
AE;17;AG;40;Edge 738
AI;13;AC;37;Edge 739
AC;16;AI;33;Edge 740
AE;18;AF;41;Edge 741
AG;25;AF;44;Edge 742
AD;18;AH;47;Edge 743
AD;27;AC;44;Edge 744
AH;4;AF;42;Edge 745
AI;11;AC;27;Edge 746
AB;1;AI;16;Edge 747
AD;35;AJ;37;Edge 748
AD;31;AE;47;Edge 749
AH;26;AD;42;Edge 750
AC;19;AE;20;Edge 751
AH;10;AB;49;Edge 752
AC;17;AI;27;Edge 753
AI;17;AD;26;Edge 754
AA;6;AI;9;Edge 755
AI;20;AD;27;Edge 756
AE;30;AB;39;Edge 757
AF;29;AJ;34;Edge 758
AA;18;AB;41;Edge 759
AE;6;AB;17;Edge 760
AA;11;AJ;38;Edge 761
AJ;2;AI;3;Edge 762
AJ;36;AE;47;Edge 763
AE;8;AC;23;Edge 764
AH;6;AF;23;Edge 765
AC;30;AI;47;Edge 766
AH;18;AD;21;Edge 767
AE;23;AI;35;Edge 768
AJ;8;AC;41;Edge 769
AG;32;AD;33;Edge 770
AF;2;AF;39;Edge 771
AH;13;AJ;38;Edge 772
AG;29;AB;42;Edge 773
AF;8;AD;9;Edge 774
AJ;23;AF;28;Edge 775
AB;0;AI;31;Edge 776
AI;37;AJ;43;Edge 777
AE;0;AC;18;Edge 778
AB;3;AJ;13;Edge 779
AB;6;AD;29;Edge 780
AJ;21;AA;46;Edge 781
AC;12;AE;35;Edge 782
AF;6;AG;43;Edge 783
AI;8;AA;10;Edge 784
AG;16;AD;21;Edge 785
AJ;10;AA;32;Edge 786
AG;3;AC;24;Edge 787
AB;32;AH;38;Edge 788
AA;13;AC;23;Edge 789
AG;33;AC;43;Edge 790
AD;5;AJ;20;Edge 791
AH;2;AD;38;Edge 792
AF;0;AC;19;Edge 793
AD;12;AE;43;Edge 794
AH;17;AG;44;Edge 795
AH;44;AC;47;Edge 796
AJ;16;AG;36;Edge 797
AB;21;AD;23;Edge 798
AC;15;AG;47;Edge 799
AJ;38;AA;43;Edge 800
AF;42;AA;48;Edge 801
AA;10;AH;21;Edge 802
AA;19;AC;43;Edge 803
AG;2;AA;7;Edge 804
AC;29;AB;36;Edge 805
AE;0;AH;20;Edge 806
AA;34;AA;37;Edge 807
AB;0;AI;2;Edge 808
AA;23;AF;47;Edge 809
AJ;8;AI;22;Edge 810
AB;8;AA;37;Edge 811
AE;16;AA;18;Edge 812
AF;37;AD;47;Edge 813
AJ;6;AE;40;Edge 814
AH;14;AB;39;Edge 815
AD;23;AG;25;Edge 816
AH;32;AJ;47;Edge 817
AE;39;AI;49;Edge 818
AA;8;AH;20;Edge 819
AI;28;AI;29;Edge 820
AC;46;AJ;47;Edge 821
AF;2;AD;32;Edge 822
AG;31;AB;36;Edge 823
AC;9;AD;19;Edge 824
AG;16;AC;31;Edge 825
AI;38;AJ;49;Edge 826
AI;2;AH;41;Edge 827
AD;21;AA;43;Edge 828
AB;10;AF;27;Edge 829
AJ;1;AB;36;Edge 830
AG;23;AB;47;Edge 831
AC;14;AI;21;Edge 832
AD;27;AG;41;Edge 833
AC;18;AG;47;Edge 834
AF;41;AF;48;Edge 835
AF;21;AJ;30;Edge 836
AD;20;AD;38;Edge 837
AA;25;AC;32;Edge 838
AE;5;AI;35;Edge 839
AC;34;AI;49;Edge 840
AC;6;AA;46;Edge 841
AJ;7;AG;32;Edge 842
AJ;2;AF;18;Edge 843
AD;4;AA;26;Edge 844
AG;31;AD;46;Edge 845
AH;11;AB;24;Edge 846
AG;11;AD;12;Edge 847
AJ;39;AD;40;Edge 848
AD;25;AJ;47;Edge 849
AD;17;AG;31;Edge 850
AI;2;AJ;8;Edge 851
AA;17;AI;43;Edge 852
AD;0;AG;24;Edge 853
AF;10;AE;47;Edge 854
AF;7;AB;9;Edge 855
AH;22;AI;35;Edge 856
AE;24;AA;31;Edge 857
AA;5;AD;29;Edge 858
AA;17;AF;23;Edge 859
AE;3;AC;44;Edge 860
AC;27;AF;45;Edge 861
